State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Yield_Index,is_outlier
Assam,Assam District B,2006,Rabi,Sunflower,16177.33,11805.14,0.729733522157241,0.7507375738094708,0
Chhattisgarh,Chhattisgarh District D,1998,Kharif,Arhar/Tur,3036.05,1625.77,0.535488545972563,0.671014990771338,0
Andhra Pradesh,Andhra Pradesh District C,2010,Kharif,Urad,71750.88,47265.72,0.6587476000294351,1.2962596484343425,0
Nagaland,Nagaland District E,1999,Rabi,Cotton(lint),46953.7,76793.61,1.635517754724335,1.028301389670596,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District E,2004,Rabi,Gram,37552.72,29742.34,0.7920155983374839,0.9151861269656204,0
Jharkhand,Jharkhand District D,2009,Kharif,Arhar/Tur,2509.22,1728.81,0.6889830305832092,0.8633572937937098,0
Odisha,Odisha District D,2009,Kharif,Rice,22411.16,48812.5,2.1780443314848497,1.0579336607109244,0
Puducherry,Puducherry District D,2011,Whole Year,Rice,4460.97,15585.61,3.4937715339937276,1.6970171154072844,0
Punjab,Punjab District D,2001,Winter,Wheat,2711.19,7456.91,2.7504195574636965,1.2241447797302285,0
Telangana,Telangana District E,2010,Rabi,Potato,11077.53,213081.71,19.23548931936993,1.4006638184909592,0
Jharkhand,Jharkhand District B,2008,Rabi,Gram,34711.95,28629.79,0.8247819554937134,0.9530481533746054,0
Jammu and Kashmir,Jammu And Kashmir District C,2001,Kharif,Arhar/Tur,14982.85,9472.31,0.6322101602832572,0.7922158149947653,0
Uttar Pradesh,Uttar Pradesh District B,2001,Rabi,Bajra,5011.71,5333.0,1.0641078593933009,0.8805490802516587,0
Rajasthan,Rajasthan District D,2010,Rabi,Rice,21786.55,27859.68,1.278755929690566,0.6211255309624777,0
Assam,Assam District B,2014,Rabi,Moong(Green Gram),17341.62,7967.04,0.45941728627429274,0.9759031227098498,0
Jammu and Kashmir,Jammu And Kashmir District E,2000,Rabi,Rapeseed &Mustard,11788.67,4562.29,0.38700633744094964,0.4859208715233583,0
Punjab,Punjab District B,2013,Rabi,Arhar/Tur,160236.82,186977.72,1.1668836163872947,1.4622094253374835,0
Uttarakhand,Uttarakhand District D,2012,Kharif,Arhar/Tur,13286.79,17619.93,1.3261239170634893,1.6617517492439535,0
Tamil Nadu,Tamil Nadu District B,2012,Kharif,Sesamum,11344.65,5522.28,0.4867739419021301,1.2843363231764924,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,2006,Whole Year,Moong(Green Gram),11926.77,2598.38,0.21786116442255532,0.4627849169572545,0
Sikkim,Sikkim District B,2001,Rabi,Wheat,1378.18,2742.87,1.990211728511515,0.885794784073558,0
Bihar,Bihar District A,2000,Kharif,Sunflower,1240.5,895.05,0.7215235792019347,0.7422913225845577,0
Odisha,Odisha District D,2010,Kharif,Rapeseed &Mustard,11698.83,5242.94,0.4481593458491148,0.5627039116628623,0
Uttarakhand,Uttarakhand District C,2014,Winter,Wheat,9565.33,22032.17,2.303336110724878,1.025158822862684,0
Goa,Goa District B,2007,Summer,Arhar/Tur,53555.51,57109.9,1.066368334462691,1.3362547966525364,0
Himachal Pradesh,Himachal Pradesh District B,2014,Kharif,Rice,20929.22,52193.49,2.493809611633878,1.2113091976200987,0
Chhattisgarh,Chhattisgarh District D,2005,Kharif,Wheat,13631.69,19391.38,1.4225220790672324,0.6331299428175073,0
Manipur,Manipur District B,2007,Kharif,Small millets,19706.26,10033.8,0.5091681526580893,0.808798228483541,0
Punjab,Punjab District B,2001,Winter,Rapeseed &Mustard,6186.54,6228.87,1.0068422737103453,1.2641800089450497,0
Puducherry,Puducherry District D,2011,Rabi,Dry chillies,95588.17,216812.28,2.268191555503155,2.1019449641541326,1
Chhattisgarh,Chhattisgarh District E,2000,Rabi,Arhar/Tur,5831.6,2539.63,0.435494546951094,0.5457135761374979,0
Tamil Nadu,Tamil Nadu District B,2013,Kharif,Onion,60082.96,1015844.12,16.907358092876915,1.4861243026222357,0
Jammu and Kashmir,Jammu And Kashmir District D,2014,Kharif,Rice,83539.13,159472.01,1.908949853799052,0.9272273652788425,0
Uttarakhand,Uttarakhand District E,2004,Rabi,Arhar/Tur,5548.95,3797.04,0.6842808098829508,0.8574649911412636,0
Mizoram,Mizoram District D,2002,Rabi,Cotton(lint),23863.85,32218.29,1.3500876849292969,0.8488425384437053,0
Mizoram,Mizoram District A,2004,Winter,Rapeseed &Mustard,4224.94,1846.04,0.4369387494260274,0.5486154550526383,0
Jharkhand,Jharkhand District C,2005,Whole Year,Gram,9729.32,7391.09,0.7596717961789725,0.8778123693137196,0
Haryana,Haryana District D,2002,Summer,Rice,20610.64,39033.49,1.8938514281943695,0.9198936611663814,0
Haryana,Haryana District B,2001,Summer,Groundnut,42840.23,51658.65,1.2058443663817864,0.998404495638674,0
Goa,Goa District D,2008,Kharif,Potato,42866.72,341433.74,7.965007353023511,0.5799851216761202,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District E,1997,Kharif,Sesamum,59041.84,17394.58,0.29461446323488566,0.7773301401203316,0
Chhattisgarh,Chhattisgarh District A,2001,Whole Year,Arhar/Tur,7424.9,5241.93,0.7059933467117403,0.8846727396717784,0
Haryana,Haryana District B,1999,Rabi,Arhar/Tur,4905.7,3952.32,0.8056587235256947,1.0095623613191929,0
Madhya Pradesh,Madhya Pradesh District C,2000,Whole Year,Arhar/Tur,9207.26,5970.64,0.6484708805877102,0.8125919503334041,0
Sikkim,Sikkim District E,2010,Rabi,Wheat,51338.23,76435.86,1.4888682371791937,0.6626590024431626,0
Punjab,Punjab District C,1998,Kharif,Maize,6528.19,19738.71,3.023611445132571,1.4615930790669203,0
Assam,Assam District C,2010,Kharif,Small millets,1173.33,816.82,0.6961553868050763,1.105821801025549,0
West Bengal,West Bengal District C,1999,Rabi,Groundnut,45830.45,54536.7,1.1899664960741168,0.9852580751400555,0
Tamil Nadu,Tamil Nadu District C,2011,Kharif,Maize,3302.86,8053.96,2.438480589549663,1.178744828096966,0
Bihar,Bihar District A,2010,Rabi,Onion,6515.94,76848.19,11.793876248093138,1.0366590698634681,0
Meghalaya,Meghalaya District D,2004,Whole Year,Gram,10503.26,11931.29,1.1359606445998671,1.3126198838747287,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District D,1999,Kharif,Gram,48495.84,42242.01,0.8710439905773362,1.0065046418611967,0
Bihar,Bihar District E,1999,Rabi,Groundnut,60195.19,80220.72,1.3326765809693433,1.1034179258676402,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District D,2008,Kharif,Arhar/Tur,23127.77,22109.12,0.9559555460816153,1.1978977080952,0
Andhra Pradesh,Andhra Pradesh District E,2002,Rabi,Moong(Green Gram),6876.64,3545.39,0.5155701040042812,1.095184028781231,0
Jharkhand,Jharkhand District D,1998,Kharif,Groundnut,17743.96,8056.34,0.4540328089107505,0.375926122990589,0
Tripura,Tripura District B,2013,Kharif,Maize,1268.09,1948.58,1.5366259492622765,0.7427944672493813,0
Uttar Pradesh,Uttar Pradesh District E,2013,Rabi,Maize,48227.01,107966.29,2.23871000918365,1.0821770967721678,0
Bihar,Bihar District D,1997,Kharif,Small millets,6263.82,4611.27,0.7361753690240143,1.1693923337732153,0
Rajasthan,Rajasthan District A,2013,Kharif,Moong(Green Gram),53078.0,20964.8,0.39498097140058025,0.8390262511164138,0
Chhattisgarh,Chhattisgarh District C,2010,Autumn,Peas & beans (Pulses),66377.58,45578.51,0.6866551929130288,0.700186578008556,0
Manipur,Manipur District E,2009,Rabi,Rapeseed &Mustard,8900.28,6919.06,0.7773980144444894,0.9760923379117356,0
Himachal Pradesh,Himachal Pradesh District A,2010,Kharif,Peas & beans (Pulses),44338.34,40266.02,0.9081535303306348,0.9260498125864115,0
Punjab,Punjab District D,2014,Kharif,Arhar/Tur,13672.87,15195.91,1.111391390395725,1.3926727082747772,0
Punjab,Punjab District D,2011,Rabi,Potato,27708.67,716079.14,25.843143680299345,1.8818110476975514,0
Telangana,Telangana District B,2005,Rabi,Onion,32281.42,162411.41,5.031111084952273,0.44222500117801977,0
Jammu and Kashmir,Jammu And Kashmir District C,2012,Autumn,Potato,394.39,6458.93,16.377012601739395,1.1925191309340828,0
Arunachal Pradesh,Arunachal Pradesh District E,2013,Kharif,Maize,46805.92,96444.19,2.0605126445543642,0.9960377102880328,0
Uttar Pradesh,Uttar Pradesh District E,2005,Kharif,Sunflower,40134.31,43008.98,1.0716262469692392,1.1024710586159447,0
Andhra Pradesh,Andhra Pradesh District C,2012,Kharif,Wheat,12579.6,44466.91,3.534842920283634,1.57327251992851,0
Mizoram,Mizoram District E,2003,Kharif,Sugarcane,10711.51,620993.77,57.97443777768027,0.944450246486881,0
Madhya Pradesh,Madhya Pradesh District C,2007,Kharif,Maize,47055.74,114580.69,2.434999215823617,1.1770619558642175,0
Nagaland,Nagaland District D,2002,Kharif,Wheat,4678.84,11591.19,2.477364047498953,1.1026144204100112,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District D,2010,Kharif,Dry chillies,12681.12,13461.07,1.061504819763554,0.9837020620740243,0
Sikkim,Sikkim District B,2001,Whole Year,Rice,78143.06,204068.39,2.61147170330929,1.2684607833677641,0
Rajasthan,Rajasthan District E,2009,Rabi,Sesamum,885.66,365.24,0.41239301763656483,1.0880848097688327,0
Himachal Pradesh,Himachal Pradesh District E,2005,Rabi,Potato,4708.2,62264.85,13.224767427042181,0.9629832096011638,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District C,2013,Rabi,Sunflower,6798.2,5772.79,0.8491644847165426,0.8736061393160173,0
Punjab,Punjab District D,1999,Kharif,Potato,16879.64,354966.1,21.0292458843909,1.5312791554907563,0
Arunachal Pradesh,Arunachal Pradesh District C,2001,Rabi,Bajra,1106.48,1957.82,1.7694129130214735,1.4641888971995647,0
West Bengal,West Bengal District C,1998,Rabi,Peas & beans (Pulses),15433.76,11297.17,0.731977820051627,0.7464023432573484,0
Nagaland,Nagaland District D,2005,Whole Year,Sunflower,87439.17,100453.97,1.1488440478106094,1.1819114333532614,0
Kerala,Kerala District D,2002,Rabi,Wheat,8514.23,17278.17,2.0293285476196905,0.9032047278695807,0
Tripura,Tripura District C,2014,Rabi,Gram,15319.2,4815.43,0.31433952164603896,0.36322412080182526,0
Goa,Goa District D,2003,Summer,Rapeseed &Mustard,138917.02,83932.7,0.6041930643199804,0.7586181206335672,0
Andhra Pradesh,Andhra Pradesh District C,2002,Kharif,Rice,17955.82,58458.65,3.255693697085402,1.5813764216465405,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District B,2007,Whole Year,Dry chillies,3709.32,3718.26,1.0024101452557341,0.9289387184804604,0
Nagaland,Nagaland District A,2011,Autumn,Urad,28338.75,21358.26,0.7536768558951964,1.4830579970418927,0
Puducherry,Puducherry District C,1997,Kharif,Rice,33822.67,102148.25,3.020111954496792,1.4669481468264782,0
Madhya Pradesh,Madhya Pradesh District A,2000,Rabi,Bajra,12833.18,15177.14,1.182648416058997,0.9786413715763471,0
Uttarakhand,Uttarakhand District C,1999,Rabi,Gram,41387.14,34736.38,0.8393037064170175,0.9698282584787918,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District B,2004,Kharif,Potato,39659.62,662359.13,16.701096228355187,1.2161178136829,0
Haryana,Haryana District B,2009,Rabi,Potato,8347.5,185346.3,22.20380952380952,1.6168069403541265,0
Manipur,Manipur District E,2003,Kharif,Groundnut,6288.27,5262.36,0.8368533793873354,0.6928905582382564,0
West Bengal,West Bengal District A,2013,Rabi,Dry chillies,22139.07,24556.8,1.1092064842832152,1.0279074437912796,0
Mizoram,Mizoram District D,2011,Rabi,Wheat,3954.32,10274.52,2.5983026158732727,1.1564412326655173,0
Odisha,Odisha District B,2014,Whole Year,Jowar,8020.81,6979.29,0.8701477780922375,0.862164312018752,0
Maharashtra,Maharashtra District A,2014,Kharif,Maize,7186.4,12317.06,1.713940220416342,0.8285069723914613,0
Karnataka,Karnataka District A,1997,Kharif,Groundnut,46341.9,44649.16,0.9634727967562833,0.7977277984831402,0
Rajasthan,Rajasthan District D,2001,Kharif,Sugarcane,66642.63,4125850.05,61.91007242661341,1.0085649021308247,0
Sikkim,Sikkim District E,2007,Rabi,Sugarcane,8258.47,740412.9,89.65497241014377,1.4605516506472085,0
Rajasthan,Rajasthan District E,2012,Kharif,Groundnut,16255.05,14889.16,0.9159713442899284,0.7583979603929403,0
Uttar Pradesh,Uttar Pradesh District D,2005,Kharif,Groundnut,5245.58,5489.72,1.0465420411088955,0.8665067465158889,0
Jammu and Kashmir,Jammu And Kashmir District C,1997,Rabi,Peas & beans (Pulses),1015.01,884.68,0.8715973241642939,0.8887732214169809,0
Uttarakhand,Uttarakhand District B,1999,Kharif,Sunflower,1440.26,1044.96,0.7255356671712052,0.7464188912058486,0
Karnataka,Karnataka District C,2009,Kharif,Dry chillies,19720.91,21666.42,1.0986521413058525,1.0181266790153072,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District E,2002,Kharif,Small millets,3420.25,2198.95,0.6429208391199474,1.0212603302480014,0
Jharkhand,Jharkhand District D,2007,Whole Year,Maize,36019.6,26039.03,0.7229128030294617,0.3494511013899148,0
Rajasthan,Rajasthan District D,2008,Kharif,Dry chillies,36859.1,44856.52,1.2169727421450875,1.1277749979530574,0
Arunachal Pradesh,Arunachal Pradesh District D,2008,Kharif,Jowar,27292.35,22059.15,0.8082539612748628,0.8008383610273446,0
West Bengal,West Bengal District A,2007,Whole Year,Bajra,5901.29,8722.08,1.47799548912187,1.2230410264090907,0
Haryana,Haryana District D,2009,Rabi,Sunflower,1589.62,2126.95,1.338024181879946,1.376536773359995,0
Himachal Pradesh,Himachal Pradesh District D,2014,Rabi,Groundnut,5834.74,4121.16,0.7063142487925769,0.5848079080421643,0
Andaman and Nicobar Islands,Andaman And Nicobar Islands District E,2004,Rabi,Arhar/Tur,4574.61,2236.66,0.4889291108968852,0.6126718588171665,0
Goa,Goa District D,2002,Kharif,Arhar/Tur,1663.62,1483.97,0.8920125990310288,1.1177714825246536,0
Tamil Nadu,Tamil Nadu District C,1997,Summer,Potato,7023.28,122244.86,17.40566515929879,1.267422160186412,0
Himachal Pradesh,Himachal Pradesh District B,2010,Rabi,Peas & beans (Pulses),15439.83,15800.58,1.023364894561663,1.0435315584483968,0
Kerala,Kerala District A,2013,Autumn,Peas & beans (Pulses),18828.8,18061.41,0.9592438179809654,0.978146897190982,0
Tamil Nadu,Tamil Nadu District D,1999,Rabi,Sunflower,7612.15,8292.36,1.0893584598306656,1.120713660960026,0
Arunachal Pradesh,Arunachal Pradesh District D,2008,Rabi,Potato,30058.98,324231.23,10.786501404904623,0.7854368555489748,0
Haryana,Haryana District E,2006,Kharif,Wheat,7203.55,20374.85,2.8284456969133274,1.2588723146732421,0
Jharkhand,Jharkhand District E,2008,Kharif,Dry chillies,38460.68,21821.96,0.5673836240024878,0.5257973685344197,0
Madhya Pradesh,Madhya Pradesh District C,2006,Kharif,Potato,18173.86,181831.67,10.005121091501751,0.7285393617918272,0
Kerala,Kerala District E,2009,Kharif,Groundnut,4275.2,2718.5,0.6358766841317366,0.5264876279298659,0
Punjab,Punjab District A,2003,Kharif,Sesamum,2477.6,1242.87,0.5016427187600904,1.3235670801173065,0
Arunachal Pradesh,Arunachal Pradesh District A,2014,Autumn,Sesamum,21423.58,7142.71,0.33340412760145594,0.8796753369793442,0
Punjab,Punjab District B,2009,Summer,Dry chillies,45885.83,85969.07,1.8735428780518955,1.736221973004583,0
Tamil Nadu,Tamil Nadu District E,2000,Rabi,Jowar,20814.13,18112.0,0.8701780953611801,0.8621943511316225,0
West Bengal,West Bengal District C,2009,Kharif,Arhar/Tur,58622.12,69088.84,1.1785455728997858,1.4768228987730216,0
Bihar,Bihar District B,2009,Rabi,Groundnut,8863.58,13765.99,1.5530959273792304,1.2859188128118624,0
Gujarat,Gujarat District A,2000,Kharif,Onion,17777.12,197245.41,11.095464844699254,0.9752700489347974,0
Haryana,Haryana District E,2006,Whole Year,Potato,52263.28,1021369.33,19.54277133008108,1.4230390639203987,0
Odisha,Odisha District E,2001,Kharif,Groundnut,100.29,63.53,0.6334629574234719,0.5244891315534176,0
Manipur,Manipur District D,1999,Winter,Arhar/Tur,5402.58,2157.4,0.3993277286037412,0.5003933214614604,0
Uttarakhand,Uttarakhand District A,2001,Rabi,Urad,56693.92,24894.93,0.4391111075050023,0.8640669200352535,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District C,2011,Whole Year,Cotton(lint),6327.19,10996.44,1.7379658268520466,1.0927137108659446,0
Andhra Pradesh,Andhra Pradesh District A,2012,Kharif,Dry chillies,30988.38,49852.6,1.608751409399265,1.490838335659232,0
Telangana,Telangana District A,2013,Rabi,Sesamum,25102.65,11320.85,0.450982266812468,1.1899012180322925,0
Rajasthan,Rajasthan District A,2000,Summer,Potato,29967.84,354596.5,11.832567846064315,0.8616079054008002,0
Puducherry,Puducherry District E,2013,Kharif,Groundnut,5530.3,11237.31,2.0319530586044157,1.6823987615621414,0
Bihar,Bihar District E,1999,Kharif,Small millets,32562.29,4042.67,0.12415189472239206,0.19721153412706569,0
Goa,Goa District D,2000,Kharif,Moong(Green Gram),38201.15,17281.1,0.4523711982492673,0.9609356856717812,0
Punjab,Punjab District B,2000,Rabi,Moong(Green Gram),30720.82,12856.99,0.41851063871341976,0.88900842743621,0
Himachal Pradesh,Himachal Pradesh District C,2012,Whole Year,Peas & beans (Pulses),81536.09,97501.46,1.1958074025870018,1.2193722581819064,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District C,2007,Whole Year,Sesamum,28364.37,12388.59,0.4367659144200982,1.1523918606306827,0
Andhra Pradesh,Andhra Pradesh District C,2014,Whole Year,Moong(Green Gram),24821.09,19154.36,0.7716969722119376,1.639253696948901,0
Punjab,Punjab District A,2008,Kharif,Jowar,5412.13,8091.06,1.4949862623403356,1.4812700035550883,0
Mizoram,Mizoram District E,1997,Kharif,Rapeseed &Mustard,10241.48,7561.54,0.7383249296000187,0.9270326052823484,0
Assam,Assam District D,1997,Rabi,Cotton(lint),25110.98,23973.89,0.9547174184360786,0.6002608319504391,0
Manipur,Manipur District B,2006,Winter,Bajra,1847.22,1940.61,1.0505570533017181,0.8693357904189768,0
Jammu and Kashmir,Jammu And Kashmir District B,2001,Summer,Groundnut,33574.3,19728.25,0.5875997414689211,0.48651570623413964,0
Meghalaya,Meghalaya District C,2006,Rabi,Onion,7917.61,42813.2,5.407338830783532,0.47529469742087477,0
Jharkhand,Jharkhand District B,2007,Rabi,Arhar/Tur,75715.24,60373.15,0.7973711765293222,0.9991773244904634,0
Goa,Goa District B,1998,Rabi,Maize,7321.84,22263.01,3.0406304972520566,1.469819972383574,0
Dadra and Nagar Haveli,Dadra And Nagar Haveli District A,2000,Kharif,Potato,50365.74,823440.89,16.349226478157576,1.1904958386065005,0
Meghalaya,Meghalaya District D,1998,Kharif,Peas & beans (Pulses),13212.62,10830.4,0.8197011644927349,0.8358543840918593,0
Rajasthan,Rajasthan District A,2000,Winter,Dry chillies,12830.48,9663.47,0.7531651193096439,0.697962050810241,0
Meghalaya,Meghalaya District E,2011,Kharif,Groundnut,14523.47,18150.13,1.2497102965062759,1.0347242256657543,0
Karnataka,Karnataka District A,2005,Kharif,Sesamum,5804.68,2174.04,0.37453227395825434,0.9881905382338425,0
Gujarat,Gujarat District E,2007,Kharif,Bajra,11057.23,15773.63,1.4265444419624083,1.1804652932685804,0
Punjab,Punjab District C,2012,Kharif,Rapeseed &Mustard,10225.44,13376.05,1.3081148586271103,1.6424545302277578,0
Madhya Pradesh,Madhya Pradesh District E,2010,Kharif,Maize,34055.45,21629.36,0.6351218380611621,0.3070135497630896,0
West Bengal,West Bengal District B,2013,Winter,Maize,40300.82,134397.05,3.334846536621339,1.6120419922085352,0
Meghalaya,Meghalaya District D,2002,Kharif,Wheat,19244.32,33039.17,1.7168270949558102,0.7641179398562754,0
Maharashtra,Maharashtra District B,2007,Rabi,Peas & beans (Pulses),9054.26,8638.61,0.9540934322628244,0.972895016787791,0
Goa,Goa District A,1999,Kharif,Urad,13239.06,7540.22,0.5695434570128091,1.1207269693620368,0
Manipur,Manipur District E,2013,Kharif,Urad,53461.3,23203.48,0.43402386399133575,0.8540564266562558,0
Uttarakhand,Uttarakhand District D,2006,Rabi,Sesamum,51617.62,18238.52,0.35333903422900936,0.9322729032764456,0
Odisha,Odisha District E,2000,Rabi,Small millets,17711.99,7526.93,0.42496241246748667,0.675039954053447,0
West Bengal,West Bengal District E,1999,Kharif,Groundnut,49042.42,46162.2,0.9412708426704881,0.7793452182852219,0
